보일러 상태,heating_query
난방 켜져 있어,heating_query
난방 현재 상태,heating_query
보일러 지금 어때,heating_query
난방 확인,heating_query
보일러 동작 중이야,heating_query
난방 설정 확인,heating_query
난방 정보,heating_query
보일러 정보,heating_query
조명 정보,light_query
불 켜져 있어,light_query
조명 상태 어때,light_query
불 어때,light_query
조명 몇 개 켜져 있어,light_query
불 다 켜져 있어,light_query
조명 확인,light_query
불 확인,light_query
조명 켜져 있어,light_query
조명 지금 어때,light_query
불 상태,light_query
조명 현재 상태,light_query
어느 방 불 켜져 있어,light_query
모든 조명 상태,light_query
불 정보,light_query
조명 밝기 어때,light_query
환기 모드 바꿔줘,ventilation_mode
환기 강도 설정,ventilation_mode
환기 자동 모드,ventilation_mode
환기 수동 모드,ventilation_mode
환기 세기 조절,ventilation_mode
환기 빠르게,ventilation_mode
환기 느리게,ventilation_mode
환기 강으로 설정,ventilation_mode
환기 약으로 설정,ventilation_mode
환기 중으로 설정,ventilation_mode
환기 풍량 조절,ventilation_mode
환기 고속,ventilation_mode
환기 저속,ventilation_mode
환기 자동으로,ventilation_mode
환기 수동으로,ventilation_mode
환기 설정 바꿔,ventilation_mode
환기 모드 확인,ventilation_mode
환기 모드 변경,ventilation_mode
환기 풍속,ventilation_mode
환기 세기 변경,ventilation_mode
에어컨 온도 올려줘,ac_temp
에어컨 온도 내려줘,ac_temp
에어컨 온도 설정,ac_temp
에어컨 몇 도로 맞춰줘,ac_temp
에어컨 24도,ac_temp
에어컨 26도로 맞춰줘,ac_temp
에어컨 온도 더 낮춰줘,ac_temp
에어컨 더 시원하게,ac_temp
에어컨 덜 시원하게,ac_temp
에어컨 온도 변경,ac_temp
에어컨 온도 조절,ac_temp
에어컨 22도,ac_temp
에어컨 25도,ac_temp
에어컨 온도 높여줘,ac_temp
에어컨 시원하게 더,ac_temp
에어컨 모드 변경,ac_mode
에어컨 냉방 모드,ac_mode
에어컨 제습 모드,ac_mode
에어컨 송풍 모드,ac_mode
에어컨 자동 모드,ac_mode
에어컨 모드 바꿔줘,ac_mode
에어컨 냉방으로 바꿔,ac_mode
에어컨 제습으로 설정,ac_mode
에어컨 송풍으로,ac_mode
에어컨 모드 확인,ac_mode
에어컨 냉방,ac_mode
에어컨 제습,ac_mode
에어컨 모드 정보,ac_mode
에어컨 현재 모드,ac_mode
에어컨 자동으로 설정,ac_mode
에어컨 바람 조절,ac_wind
에어컨 바람 세기,ac_wind
에어컨 바람 강하게,ac_wind
에어컨 바람 약하게,ac_wind
에어컨 풍속 조절,ac_wind
에어컨 바람 세게,ac_wind
에어컨 풍량 줄여줘,ac_wind
에어컨 풍량 높여줘,ac_wind
에어컨 바람 방향,ac_wind
에어컨 바람 적당하게,ac_wind
에어컨 바람 빠르게,ac_wind
에어컨 바람 느리게,ac_wind
에어컨 바람 세기 변경,ac_wind
에어컨 풍속 세게,ac_wind
에어컨 바람 강도,ac_wind
특정 조명 켜줘,light_specific
거실 스탠드 켜줘,light_specific
침실 간접 조명,light_specific
주방 등 켜줘,light_specific
화장실 조명 특정,light_specific
복도 센서등,light_specific
발코니 조명 특정,light_specific
서재 독서등 켜줘,light_specific
안방 무드등 켜줘,light_specific
주방 식탁 조명,light_specific
거실 메인 조명,light_specific
침실 수면등,light_specific
LED 스트립 켜줘,light_specific
조명 특정 켜줘,light_specific
부분 조명,light_specific
외출 중 난방 꺼줘,heating_away
집 비워 난방 설정,heating_away
여행 중 난방,heating_away
장기 외출 난방,heating_away
비워 있을 때 난방,heating_away
오래 집 비울 때 난방,heating_away
외출 모드 난방,heating_away
집 없을 때 보일러,heating_away
여행 가는 동안 난방,heating_away
휴가 기간 난방 설정,heating_away
집 자리 비울 때,heating_away
출장 중 난방,heating_away
외박할 때 난방,heating_away
집 비워도 돼 난방,heating_away
부재 중 난방 설정,heating_away
외출할 때 보일러 설정,heating_away
집 바깥에서 난방,heating_away
나갈 건데 난방,heating_away
여행 가는데 보일러,heating_away
며칠 없을 건데 난방,heating_away
먼지 수치 지금,dust_query
오늘 미세먼지 보통이야,dust_query
미세먼지 빨간불,dust_query
미세먼지 파란불,dust_query
공기 좋은 날이야,dust_query
목이 간질간질 먼지 때문인가,dust_query
창문 닫아야 해 먼지 때문에,dust_query
미세먼지 나쁨 단계야,dust_query
마스크 써야 해,dust_query
미세먼지 보통이야 좋음이야,dust_query
기름값 많이 오른 거야,fuel_query
경유 많이 비싸,fuel_query
휘발유 싼 곳 어디야,fuel_query
주유소 어디야,fuel_query
내 차 기름 얼마나 남았어,fuel_query
기름 넣어야 해,fuel_query
주유 할인 있어,fuel_query
최저가 주유소,fuel_query
주유 카드 할인,fuel_query
기름값 비싸다,fuel_query
주식 오늘 많이 올랐어,stock_query
주식 폭락했어,stock_query
내가 산 주식 어때,stock_query
주가 정보,stock_query
투자 수익률,stock_query
주식 시장 동향,stock_query
오늘 코스피,stock_query
나스닥 어제보다 올랐어,stock_query
주식 종목 확인,stock_query
요즘 주식 어때,stock_query
차 마지막 운행 언제야,car_history
차 총 주행거리,car_history
차 기름 어디서 넣었어,car_history
차 지난주 어디 갔어,car_history
차 오늘 얼마나 달렸어,car_history
차 기록 확인,car_history
내 차 이동 경로,car_history
차 운행 통계,car_history
차 많이 탔어,car_history
차 운행 거리 이번 달,car_history
단지 내 쓰레기 처리,community_query
재활용 수거 날,community_query
아파트 공용 부분 청소,community_query
단지 내 음식물 쓰레기,community_query
단지 회의 언제야,community_query
주민 회의 있어,community_query
입주민 행사 뭐 있어,community_query
아파트 규정 알려줘,community_query
단지 내 공지 새로 뭐 있어,community_query
주민센터 공지 확인,community_query
집 전체 상황 파악,home_status_query
집 안전 상태,home_status_query
집 전체 점검,home_status_query
집 모니터링,home_status_query
우리집 정보,home_status_query
집 현재 상황 요약,home_status_query
집 운영 상태,home_status_query
집 이상 없어,home_status_query
집 이상 있어,home_status_query
집 전체 확인해줘,home_status_query
온도 확인해줘,temp_query
지금 실외 온도,temp_query
밖에 온도 어때,temp_query
집 내부 온도,temp_query
안방 온도 알려줘,temp_query
거실 온도 지금,temp_query
주방 온도,temp_query
욕실 온도,temp_query
다용도실 온도,temp_query
현재 외부 온도,temp_query
가스 밸브 잠궜어,gas_off
외출 전 가스 확인,gas_off
가스 확인해줘,gas_off
가스 잠겼는지 확인,gas_off
가스 잘 잠겼어,gas_off
가스 안전 확인,gas_off
가스 잠금 상태,gas_off
가스 닫혀 있어,gas_off
가스 확실히 잠가줘,gas_off
가스 잠금 확인해줘,gas_off
전기차 언제 충전,ev_charging
충전 다 됐어,ev_charging
충전 진행 중이야,ev_charging
충전 얼마나 걸려,ev_charging
충전기 고장,ev_charging
충전 안 돼,ev_charging
충전 중단,ev_charging
급속 충전 가능,ev_charging
완속 충전 설정,ev_charging
충전 요금 확인,ev_charging
엘리베이터 1층으로 내려줘,elevator_control
승강기 올라가줘,elevator_control
엘리베이터 예약해줘,elevator_control
엘리베이터 빨리 와,elevator_control
승강기 운행 중이야,elevator_control
엘리베이터 점검 중이야,elevator_control
엘리베이터 문 잡아줘,elevator_control
엘리베이터 몇 층이야,elevator_control
승강기 탈 건데,elevator_control
엘리베이터 올라가는 중이야,elevator_control
방범 설정 해줘,security_mode
집 경보 켜줘,security_mode
집 잠금 확인,security_mode
보안 카메라 켜줘,security_mode
CCTV 확인,security_mode
외출 경보 설정,security_mode
침입자 감지 모드,security_mode
집 잠금 상태,security_mode
보안 시스템 상태,security_mode
경보 해제,security_mode
환기팬 끄기,ventilation_off
공기청정기 끄기,ventilation_off
환기 자동 꺼짐,ventilation_off
환기 멈춰줘,ventilation_off
환기 꺼줘 이제,ventilation_off
환기 그만 해줘,ventilation_off
환기 중단해줘,ventilation_off
환기 오프,ventilation_off
공기 순환 꺼줘,ventilation_off
환기 종료해줘,ventilation_off
환기 상태 알려줘,ventilation_query
현재 환기 정보,ventilation_query
환기 켜져 있어,ventilation_query
환기 지금 작동 중이야,ventilation_query
환기팬 상태 어때,ventilation_query
환기 수치,ventilation_query
환기 풍량 확인,ventilation_query
환기 동작 상태,ventilation_query
환기 모니터링,ventilation_query
환기 정보 알려줘,ventilation_query
에어컨 예약 확인해줘,ac_schedule
에어컨 오전 설정,ac_schedule
에어컨 저녁에 꺼줘,ac_schedule
에어컨 예약 목록,ac_schedule
에어컨 타이머 목록,ac_schedule
에어컨 잘 때 꺼줘,ac_schedule
에어컨 깨어나면 켜줘,ac_schedule
에어컨 자동 운전,ac_schedule
에어컨 예약 추가,ac_schedule
에어컨 예약 수정,ac_schedule
에어컨 특별 설정,ac_exception
에어컨 특수 상황,ac_exception
에어컨 오류 코드,ac_exception
에어컨 이상 상태,ac_exception
에어컨 점검 요청,ac_exception
에어컨 특이 소리,ac_exception
에어컨 과부하,ac_exception
에어컨 응급 처리,ac_exception
에어컨 비상 모드,ac_exception
에어컨 오류 해결,ac_exception
알람 몇 개 설정돼 있어,alarm_setting
알람 수정해줘,alarm_setting
알람 다시 맞춰줘,alarm_setting
기상 알람,alarm_setting
알람 끄기 지금,alarm_setting
알람 일시 정지,alarm_setting
알람 10분 더,alarm_setting
알람 내일도 울려줘,alarm_setting
알람 주말만,alarm_setting
알람 새로 설정,alarm_setting
불 좀 밝게 해줘,light_on
불 세게 켜줘,light_on
밝게 해줘,light_on
조명 최대로,light_on
조명 환하게 해줘,light_on
밝아야 해,light_on
어두워서 안 보여,light_on
불이 필요해,light_on
조명 좀 더,light_on
조명 완전히 켜줘,light_on
조명 특정 켜줘 서재,light_specific
스탠드 켜줘,light_specific
독서등 켜줘,light_specific
무드등 켜줘,light_specific
수면등 켜줘,light_specific
취침등 켜줘,light_specific
야간등 켜줘,light_specific
간접 조명 켜줘,light_specific
식탁 조명 켜줘,light_specific
포인트 조명 켜줘,light_specific
외출할 때 난방 어떻게 해,heating_away
비울 때 보일러 어떻게,heating_away
집 비우는 동안 난방,heating_away
외출 중 보일러 설정,heating_away
집 비워도 돼 보일러,heating_away
없는 동안 난방 어떻게,heating_away
자리 비울 때 보일러,heating_away
나갈 때 난방 어떻게,heating_away
여행 가는데 난방,heating_away
휴가 때 보일러,heating_away
주식 지금 내려가고 있어,stock_query
환경이 어때,home_status_query
집 안 환경,home_status_query
내부 환경 알려줘,home_status_query
집 환경 체크,home_status_query
집 모든 기기 상태,home_status_query
에너지 이번 달,energy_query
이번 달 사용량,energy_query
전기 요금 조회해줘,energy_query
에너지 사용 내역,energy_query
관리비 확인,energy_query
전기세 확인,energy_query
가스비 확인,energy_query
수도요금 확인,energy_query
공과금 알려줘,energy_query
에너지 소비 패턴,energy_query
오늘 비 와,weather
내일 맑아,weather
비 올 거야,weather
눈 와,weather
폭우 경보,weather
태풍 온다,weather
강풍 주의보,weather
황사 심해,weather
기온이 내려간다,weather
날이 풀린다,weather
오늘 몇 시야,time_query
오늘이 무슨 요일,time_query
이번 주 며칠째야,time_query
지금 밤이야 낮이야,time_query
오전 오후 확인,time_query
시계 확인,time_query
현재 시각 알려줘,time_query
지금 시간 정확히,time_query
시간 체크,time_query
날짜 확인,time_query
뉴스 오늘 주요,news_query
스포츠 결과,news_query
야구 결과,news_query
축구 결과,news_query
엔터 뉴스,news_query
사회면 뉴스,news_query
정치 뉴스,news_query
국제 뉴스,news_query
IT 뉴스,news_query
과학 뉴스,news_query
교통 막혀,traffic_query
퇴근길 막혀,traffic_query
출근 정체,traffic_query
교통 사고 어디야,traffic_query
지금 도로 어때,traffic_query
가는 길 막혀,traffic_query
시내 교통 어때,traffic_query
IC 막혀,traffic_query
지하철 지연,traffic_query
버스 언제 와,traffic_query
제품 사용법 어떻게,manual_query
기기 설명,manual_query
매뉴얼 찾아줘,manual_query
사용 안내 보여줘,manual_query
어떻게 써,manual_query
초보 사용법,manual_query
가이드 알려줘,manual_query
도움말 찾아줘,manual_query
기기 어떻게 사용해,manual_query
사용 가이드 알려줘,manual_query
조명 예약 확인,light_schedule
자동 소등 설정,light_schedule
자동 점등 설정,light_schedule
조명 타이머 확인,light_schedule
조명 예약 취소,light_schedule
조명 스케줄 확인,light_schedule
불 타이머 확인,light_schedule
불 예약 확인,light_schedule
조명 자동 설정,light_schedule
조명 예약 추가,light_schedule
난방 예약 확인,heating_schedule
보일러 예약 확인,heating_schedule
난방 타이머 확인,heating_schedule
난방 스케줄 확인,heating_schedule
보일러 타이머 확인,heating_schedule
자동 난방 설정,heating_schedule
난방 예약 취소,heating_schedule
보일러 자동 설정,heating_schedule
난방 예약 추가,heating_schedule
보일러 예약 추가,heating_schedule
조명 어둡게 해줘,light_dim
조명 줄여,light_dim
불 어둡게,light_dim
조명 낮춰,light_dim
불 좀 낮게,light_dim
조명 최소로,light_dim
조명 침침하게,light_dim
불 희미하게,light_dim
취침 조명,light_dim
잠 잘 건데 조명 낮춰줘,light_dim
에어컨 상태 확인,ac_query
에어컨 언제부터 켜졌어,ac_query
에어컨 얼마나 됐어,ac_query
에어컨 온도 지금,ac_query
에어컨 설정 어때,ac_query
에어컨 풍량 어때,ac_query
에어컨 모드 어때,ac_query
에어컨 냉방 중이야,ac_query
에어컨 정상이야,ac_query
에어컨 동작 확인,ac_query
에어컨 정보 확인,ac_query
난방 상태 알려줘,heating_query
보일러 현재 상태,heating_query
난방 얼마나 됐어,heating_query
난방 언제부터 켜져 있어,heating_query
보일러 설정 온도,heating_query
난방 작동 확인,heating_query
보일러 정상 작동,heating_query
난방 확인해줘,heating_query
보일러 켜져 있는지,heating_query
보일러 온도 설정 어때,heating_query
조명 확인해줘,light_query
불 상태 어때,light_query
조명 켜져 있는지,light_query
어느 방 조명 켜진 거야,light_query
전체 조명 상태,light_query
조명 다 꺼져 있어,light_query
조명 얼마나 켜져 있어,light_query
불 확인해줘,light_query
불 켜진 거 어디야,light_query
조명 정보 알려줘,light_query
환기 모드 세기,ventilation_mode
환기 풍량 모드,ventilation_mode
환기 자동 모드로,ventilation_mode
환기 수동 모드로,ventilation_mode
환기 최대 모드,ventilation_mode
환기 최소 모드,ventilation_mode
환기 모드 세게,ventilation_mode
환기 모드 약하게,ventilation_mode
환기 1단계,ventilation_mode
환기 3단계,ventilation_mode
커튼 조금 열어,curtain_control
블라인드 조금 내려,curtain_control
커튼 완전히 열어,curtain_control
블라인드 완전히 올려,curtain_control
거실 커튼 열어,curtain_control
침실 블라인드 내려,curtain_control
안방 커튼 닫아,curtain_control
서재 블라인드 올려,curtain_control
발코니 커튼 열어,curtain_control
복도 블라인드 닫아,curtain_control
현관문 잠궈줘,door_open
문 잠가줘,door_open
현관문 열어줘 손님 왔어,door_open
문 잠금 해제,door_open
현관 잠금 확인,door_open
문 잠겨 있어,door_open
문 열려 있어,door_open
현관 잠겨 있는지,door_open
출입문 잠금,door_open
현관문 상태,door_open
에어컨 온도 23도,ac_temp
에어컨 온도 18도,ac_temp
에어컨 온도 20도,ac_temp
에어컨 온도 28도,ac_temp
에어컨 온도 조금 올려줘,ac_temp
에어컨 온도 조금 내려줘,ac_temp
에어컨 1도 올려,ac_temp
에어컨 1도 내려,ac_temp
에어컨 온도 최저,ac_temp
에어컨 온도 최고,ac_temp
에어컨 냉방 모드 설정,ac_mode
에어컨 제습으로 바꿔줘,ac_mode
에어컨 송풍으로 변경,ac_mode
에어컨 자동 모드 설정,ac_mode
에어컨 모드 냉방으로,ac_mode
에어컨 모드 자동으로,ac_mode
에어컨 모드 바꿔,ac_mode
에어컨 선풍기 모드,ac_mode
에어컨 에너지 절약 모드,ac_mode
에어컨 모드 정보 알려줘,ac_mode
에어컨 바람 강하게 해줘,ac_wind
에어컨 바람 약하게 해줘,ac_wind
에어컨 풍속 강하게,ac_wind
에어컨 풍속 약하게,ac_wind
에어컨 바람 최강,ac_wind
에어컨 바람 최약,ac_wind
에어컨 바람 1단계,ac_wind
에어컨 바람 3단계,ac_wind
에어컨 바람 중간,ac_wind
에어컨 바람 조금 세게,ac_wind
