question,label
조명 켜기,light_brighten
알렉사 불 밝게 해줘,light_brighten
현재 한국 경제 어떻니,news_play
김정은 관련 최신 뉴스 알려줘,news_play
중국 지금 몇 시야,time_query
야구 업데이트 보고 부탁해,news_play
축구 업데이트 부탁해,news_play
스피드스케이트 관해 업데이트해 주세요,news_play
오후 다섯시 에 알람 설정해주세요,alarm_set
오전 여섯 시 에 깨워줘,alarm_set
거기 날씨 춥나,weather_info
거기는 날씨가 맑기를 바래,weather_info
거기 날씨 알 수 있을까,weather_info
부엌 꺼,light_off
볼륨 낮춰줘,system_volume_set
볼륨 크게 설정해줘,system_volume_set
날씨 춥나,weather_info
오늘 날짜가 뭐야,time_query
오늘 은,time_query
오늘 비 가 올거라고 생각해,weather_info
현재 크루드 오일 가격이 어떻게 돼,news_play
오후 네시 몇 분이야,time_query
오늘 의 날짜와 시간,time_query
서울 최근 소식 말해줘,news_play
대전 최근 업데이트 알려줘,news_play
서울 뉴스 속보 말해줘,news_play
오늘 출근할 때 우산 챙길까,weather_info
이번 주말 에 경상도 에 태양이 비출까,weather_info
다음 주 에는 더 따뜻해 질까,weather_info
이거 밤새 얼까,weather_info
지금 몇 시야,time_query
이 시간 마치려면 몇 초가 남았어,time_query
여기 너무 밝아,light_dim
조명 좀 덜 밝게 해줘,light_dim
지금 몇 시야,time_query
볼륨 높여줘,system_volume_set
낮춰,system_volume_set
최신 기술 뉴스 보여줘,news_play
싸이월드 공개 됐니,news_play
카카오 공모주 잘하고 있어,news_play
나 알람 설정한 거 있나,alarm_query
지금 켜진 알람 뭐 있어,alarm_query
지금 이 시간 기온,weather_info
현재 기후 세부 사항,weather_info
올리 지금 기상정보 알려줘,weather_info
오늘 며칠이야,time_query
볼륨 약간 키워줘,system_volume_set
하나도 안 들려,system_volume_set
지금 현재 한겨레 뉴스 뭐있어,news_play
뉴시스 헤드라인 알려줄래,news_play
아홉 시 뉴스에 뭐해,news_play
디스코 불 켜,light_on
작은 방 에 따뜻한 느낌의 조명 켜줘,light_dim
오늘 날씨는 어때,weather_info
오전 다섯 시 알람 맞춰,alarm_set
침실 불 꺼 줘,light_off
거실 조명 꺼,light_off
베란다 불 꺼 줘,light_off
조명 칠십 퍼센트로 밝게 해줘,light_brighten
오늘날 화제의 기술은 뭐야,news_play
오늘의 축구 경기 간단히 설명해줘,news_play
조명 사십 퍼센트로 낮춰,light_dim
볼륨 줄여,system_volume_set
볼륨 음질 높여줘,system_volume_set
오전 다섯 시 에 알람 설정,alarm_set
앞으로 칠일 간 일기예보 알려줘,weather_info
이번 주 날씨 알려줘,weather_info
학교 주간 날씨는 어때,weather_info
군산 지금 몇 시니,time_query
보스턴의 현재 시간 보여줘,time_query
오늘 날씨 평온할까,weather_info
보령 에 비가 오나,weather_info
서초구 날씨 현황 알려줘,weather_info
아산 의 날씨 리포트,weather_info
불 꺼 줘,light_off
볼륨 높여,system_volume_set
볼륨 줄여줘,system_volume_set
어떤 뉴스라도 있니,news_play
속보 뉴스 있니,news_play
런던 시간은 몇 시야,time_query
퍼스 몇 시야,time_query
볼륨 오십 퍼센트로 올려줘,system_volume_set
최신 뉴스 뭐야,news_play
최신 뉴스 보여줘,news_play
조명 노랗게 해주면 좋겠어,light_dim
조명 녹색 으로 변경,light_dim
불 색 노란색 으로 바꿔줘,light_dim
밖에 비가 오나,weather_info
오늘 은 맑은 날일까 아닐까,weather_info
가장 큰 조명 꺼,light_off
로비 불 꺼 줘,light_off
다용도실 불 꺼 줘,light_off
내가 오늘 로 맞춰둔 알람 있어,alarm_query
설정된 알람 있으면 알려줘,alarm_query
오늘 아침에 생성한 알람 삭제해줘,alarm_set
한일전 소식에 관해 알려줘,news_play
정치 관련 소식 있다면 그게 뭐야,news_play
내 식사 시간 삼십 분 후 알람 세팅 해,alarm_set
오늘 있었던 선거 결과 말해줘,news_play
볼륨 음소거로 바꿔줘,system_volume_set
평균으로 소리 설정해줘,system_volume_set
오늘 날씨 어때,weather_info
월요일 날씨 알려줄래,weather_info
이명박 검색해줘,news_play
이재명 이야기 가져다 줘,news_play
문재인 관련 뉴스 있어,news_play
잘 자,system_volume_set
이번 주 날씨가 맑을까 아닐까,weather_info
욕실 조명 어둡게 해,light_dim
조명 빨간색 톤 으로 변경,light_dim
조명들 파란색 초록색 노란색 전환해 줘,light_dim
볼륨 두 단계 올려,system_volume_set
볼륨 매우 작게 줄여,system_volume_set
오늘 의 요일과 시간 알려줘,time_query
지금 시간이랑 날짜 좀 알려줘,time_query
시간 체크 해 줘,time_query
불 빨간색 으로 바꿔줘,light_dim
조명 파란색 에서 노란색 으로 변경,light_dim
오늘 날씨 맑다,weather_info
오늘 날씨 훌륭해,weather_info
나 조명 필요 없어,light_off
조명 꺼줘,light_off
조명 너무 밝아,light_dim
소리 내지 마,system_volume_set
볼륨 낮춰,system_volume_set
스피커 꺼,system_volume_set
가로 시작하는 도시의 기상정보 알려줘,weather_info
서울 날씨 체크,weather_info
오늘의 강원도 날씨 알려줘,weather_info
거실 조명 꺼,light_off
비가 와,weather_info
이번 주의 날씨 알려줘,weather_info
이번 주 날씨 어때,weather_info
이번 주 날씨 어때,weather_info
어제 로또 당첨 번호 뭐였어,news_play
어제 연금복권 당첨 된 사람 있었니,news_play
볼륨 레벨,system_volume_set
스피커 꺼,system_volume_set
불 전부 켜 줘,light_on
조명 더 밝게 해줘,light_brighten
볼륨 조금 낮춰줘,system_volume_set
내 기상 알람 오전 여섯 시 에 맞춰져 있어,alarm_query
내일 오전 여섯시 에 알람 맞춰줘,alarm_set
더 많은 조명 밝게 해,light_brighten
내일 아침 에 소나기 가 내릴까,weather_info
세계에서 재미있는 일이 일어나고 있어,news_play
집 쪽 날씨는 어때,weather_info
카라치 는 지금 몇 시야,time_query
최신 뉴스 뭐야,news_play
분위기 만들어줘,light_dim
침실 불 꺼 줘,light_off
강남 날씨 어때,weather_info
부산 날씨 알려줘,weather_info
부산에 지진 어떻게 됐어,news_play
오늘 서울 시위에서 체포된 사람 있었어,news_play
집 조명 녹색 에서 적색 으로 변경,light_dim
조금 더 밝게,light_brighten
다음 알람 언제야,alarm_query
오전 네 시 알람 삭제,alarm_set
밖에 날씨 어때,weather_info
오늘 우산 챙겨,weather_info
엠 비 씨 뉴스,news_play
구글 뉴스,news_play
천구백칠십이년 크리스마스 는 주말 이었어,time_query
알람 열어줘,alarm_set
지금 현재 몇 시야,time_query
십 분 뒤 다시 알림,alarm_set
내 알람 변경,alarm_set
선거 관련한 최신 뉴스 보여줘,news_play
지진 영향 받은 도시들 어디야,news_play
나 집 에 가면 조명 조절해줘,light_dim
내 집 조명 레벨 낮춰,light_dim
현재 날씨 현황 찾아줘,weather_info
시간 부탁해,time_query
지금 시간 말해줘,time_query
오늘 며칠이야,time_query
오늘 며칠이야,time_query
오늘의 날짜 좀 말해줘,time_query
내 침실 조명 꺼 주세요,light_off
내 방 불 꺼 줘,light_off
올리 내 침실 조명 꺼 줄 수 있어,light_off
알람 만들어,alarm_set
알람 수정,alarm_set
알람 설정,alarm_set
몇 주차에 여름 시즌 시작이야,time_query
국민일보 머릿기사,news_play
뉴스 제공자로 부터 오늘의 뉴스에 대해 말해줘,news_play
뉴스 제공사로 부터 오늘 뉴스가 뭐였니,news_play
대선에 관해 말해줘,news_play
국가 예산에 대해 말해줘,news_play
안양 날씨,weather_info
보령 날씨,weather_info
서울 날씨,weather_info
춘천 날씨,weather_info
부엌 조명 꺼,light_off
주방 불 꺼 줘,light_off
조명 더 밝게 해 줘,light_on
한겨레 표제,news_play
s. b. s 세계 헤드라인 뉴스,news_play
세계의 화제 뉴스가 뭐야,news_play
세계 뉴스 헤드라인들 알려줘,news_play
이번 주 일기 예보,weather_info
주방 조명 꺼 주세요,light_off
주방 불 꺼 줘,light_off
욕실 조명 꺼 줘,light_off
수요일 에도 여전히 비가 오고 춥나,weather_info
수요일 날씨에는 변동 없어,weather_info
오늘 비옷 필요한가,weather_info
지금 눈 와,weather_info
콘트라스트 일 로 만들어,light_dim
강원도 원주 날씨 어때,weather_info
오전 네 시 에 깨워줘,alarm_set
오전 열 시 알람,alarm_set
오늘부터 십이 주 동안 오전 여덟 시 에 알람 설정해줘,alarm_set
내 집 불 색깔 파랑 으로 바꿔 줘,light_dim
볼륨 일로 높혀,system_volume_set
오늘 날씨 맑을까,weather_info
오늘 예보가 비가 올 가능성이 있나,weather_info
오늘 자외선 지수 는 팔 이상일까,weather_info
선거 결과 꼭 알려줘,news_play
시위 관련 뉴스 기사 링크 보내주라,news_play
올 해 부활절 며칠인가,time_query
올해 십삼일의 금요일 은 언제야,time_query
올해 가장 해가 긴 날이 언제야,time_query
조명 칠로 낮춰줘,light_dim
알렉사 조명들 어둡게 낮춰,light_dim
조명 전력 줄여,light_dim
조명 전력 줄여,light_dim
볼륨 영으로 맞춰,system_volume_set
스피커 볼륨 제일 작게 줄여줘,system_volume_set
날씨 예보 어때,weather_info
지금 기온 몇도야,weather_info
오늘 최고 기온 은 뭐야,weather_info
런던 은 지금 몇 시인지 알려줘,time_query
지금 날씨는 어때,weather_info
지금 비가 오나,weather_info
내일 오전 여섯시 에 알람 설정해,alarm_set
내일 아침 오전 여섯 시 알람 설정해서 깨워주세요,alarm_set
현재 서울 시 날씨는,weather_info
서울 현재 날씨 알려줘,weather_info
현재 서울 특별시 날씨 알려줘,weather_info
음악 플레이어 볼륨 육십으로 설정해줘,system_volume_set
월요일 에 인천시 날씨 어떨 것 같아,weather_info
서울 에 지금 비가 오고 있나,weather_info
현재 경기도 기온 어떄,weather_info
현재 집 조명 색상 어두운 것으로 변경,light_dim
집 조명 바꿔서 어둡게 해,light_dim
더 크게,system_volume_set
최근 세계 속식 말해주라,news_play
세계 관련 가장 최신 소식이 뭐니,news_play
세계의 최근 뉴스 읽어줘,news_play
조명들 켜,light_brighten
방 안의 조명 강도 올려,light_brighten
요즘 세계는 무슨 일이 벌어지니,news_play
최근에 어떤 뉴스들이 있어,news_play
새 뉴스 있어,news_play
동아일보 뉴스 목록 얻을 수 있을까,news_play
이 거에 대해 새로운 거 생기면 알려줘,news_play
불 좀 더 켜줘,light_brighten
주방 불 낮출 시간이야,light_dim
오늘 닐짜가 어떻게 돼,time_query
오늘 날짜 알려줄 수 있어,time_query
런던 은 지금 몇 시야,time_query
런던 시간 알려줄래,time_query
지금 인천 날씨 어때,weather_info
인도 의 시간 말해줘,time_query
한국 지금 몇 시일까,time_query
알람 상태,alarm_query
알람들 확인해주세요,alarm_query
스포츠 뉴스 필요해,news_play
거실 불 꺼 줘,light_off
오늘 세계에서 어떤 일들이 일어나고 있어,news_play
오늘의 헤드라인이 뭐야,news_play
몇 시야,time_query
g. m. t. 시간,time_query
조명 꺼,light_off
불 꺼 줘,light_off
경제 관련 최근 속보는 어떤 거야,news_play
이 번주 기상 예보 최신 뉴스를 불러올 수 있니,news_play
불 더 밝게 해 줘,light_brighten
일몰 시간 언제야,time_query
집 안의 불 초록색 으로 바꿔줘,light_dim
불 하얀색 으로 바꿔줘,light_dim
현재 시간 좀,time_query
집 조명들 어둡게 해,light_dim
경기도는 몇 시니,time_query
플로리다 는 몇 시야,time_query
볼륨 키워,system_volume_set
볼륨 조금 높여줘,system_volume_set
볼륨 바꿔줘,system_volume_set
출처에서 뉴스를 알려줘,news_play
소식통 통한 뉴스가 뭐야,news_play
한국일보 출처,news_play
최근 뉴스 스토리 찾아줘,news_play
혹시 아무 새 뉴스 기사 읽을 거 있는지 찾아 볼 수 있니,news_play
시간에 맞게 알람 설정,alarm_set
시간에 맞춰 내 알람 설정,alarm_set
알람 시간 세팅,alarm_set
화요일 오후 여섯시 에 내 알람 맞춰줘,alarm_set
다음 주 금요일 정오에 알람 설정해줘,alarm_set
앞으로 두 시간 동안 조용히 해주세요,system_volume_set
오후 다섯 시까지 아무 소리 내지 마,system_volume_set
내일까지 뮤트로 해줘,system_volume_set
이번 주 날씨 어떨 것 같아,weather_info
무슨 일이 일어나고 있는지 보여줘,news_play
특종 뭐 있어,news_play
여기에 무슨 일이 있어,news_play
파란색 불 켜 줘,light_dim
내 주변 날씨 어때,weather_info
연합뉴스 헤드라인이 뭐야,news_play
방금 한겨례 새로운 뉴스 추가했어,news_play
내 집 조명들 오렌지 색으로 바꿔,light_dim
시간 알려줘,time_query
발렌타인데이 가 무슨 요일이야,time_query
내일의 날짜가 뭐지,time_query
내일 며칠이야,time_query
해남 날씨는 어때,weather_info
일요일 아침 다섯 시 알람 설정해줘,alarm_set
k. b. s. 뉴스 속보 있니,news_play
제이 티 비 씨 최신 뉴스 기사 확인해줘,news_play
지금 조명들 꺼,light_off
조명들 꺼 줄 수 있어,light_off
조명 초록색 으로 바꿔줘,light_dim
주방 불 꺼줘,light_off
네 시간 동안 음소거 모드,system_volume_set
내가 말할 때까지 조용히 있어,system_volume_set
무음 모드,system_volume_set
라디오 틀어줘 소리 작게,system_volume_set
가장 최근 뉴스 헤드라인들 요약 해 줄래,news_play
오늘 밤 일곱 시에 미팅 있으니까 한 시간 동안 조용히 해주세요,system_volume_set
문재인 최신 뉴스관해 알려줘,news_play
새로운 환경 뉴스 있니,news_play
국제 뉴스 어떤 게 있니,news_play
국제 뉴스 관련 정보 알려줘,news_play
현관 조명 꺼주세요,light_off
내일 오전 다섯 시 알람해줘,alarm_set
지금부터 두 시간 동안 알람 세팅,alarm_set
지금 부터 한 시간 후 알람 설정해줘,alarm_set
오늘 삼월 육일 이야,time_query
오늘 무슨 날이야,time_query
오늘 사일 이야 오일 이야,time_query
내 생일 날 비가 올까,weather_info
화요일 에 눈이 아주 많이 올 것에 대해 걱정해야 하니,weather_info
비행기 추락 기사 업데이트 되면 나 꼭 좀 알려줘,news_play
네이버 뉴스 날씨 알림 추가해줘,news_play
오케이 구글 연합뉴스 날씨 알림 설정 추가해줘,news_play
새로운 채널 어때,news_play
새 제공자에 관해 속보를 들은게 있어 꼭 뉴스 체크하고 업데이트 부탁해,news_play
내 뮤직 플레이어 볼륨 팔십 퍼센트로 바꿔줘,system_volume_set
지금보다 오십 퍼센트로 음악 플레이어 볼륨 낮춰줘,system_volume_set
오늘 날짜 미국 식으로 알려줘,time_query
현재 날짜 부탁해,time_query
스피커 볼륨 낮춰 줘,system_volume_set
볼륨 오십으로 높여줘,system_volume_set
당장 볼륨 음소거,system_volume_set
뉴스 열어줘,news_play
코로나에 대해 말해줘,news_play
오늘 코스피에서 달라진 거 있어,news_play
거실 조명들 어둡게 해,light_dim
조명 컨트롤 해줘,light_brighten
오늘의 조간 지역 뉴스 헤드라인이 뭐니,news_play
지역 뉴스 앱,news_play
토요일에 비 와,weather_info
내일 가장 높은 온도가 칠십 도 넘을까,weather_info
거실 불 꺼줘,light_off
주방 불 꺼 줘,light_off
한겨레에서 백신 패스 뉴스 찾아줘,news_play
한겨레 기사에서 노숙자 언급하는 기업가 뉴스가 뭐야,news_play
네이버에서 뉴스 보여줘,news_play
k. b. s. 뉴스 가져와,news_play
나 내일 아침 으로 알람 설정했는지 확인해줄래,alarm_query
오늘 며칠이니,time_query
오늘 며칠이니,time_query
곧 따뜻해져,weather_info
소리 작게,system_volume_set
볼륨 이십 퍼센트 줄여줘,system_volume_set
더 크게 해줘,system_volume_set
집 색 마음에 안 들어,light_dim
색 바꿔줘,light_dim
강렬한 색상 이면 좋겠어,light_dim
다섯 시 삼십 분 에 깨워줘,alarm_set
다섯 시 삼십 분 알람 맞춰줘,alarm_set
y. t. n. 뉴스 뭐가 있니,news_play
y. t. n. 뉴스 듣게 해줘,news_play
지금 비가 오나,weather_info
오늘 에스 비 에스 뉴스 보여줘,news_play
오늘 연합뉴스 새로운 기사 뭐 있어,news_play
y. t. n. 정치 소식 있어,news_play
거실 불 노란색 으로 바꿔줘,light_dim
이 조명 색 바꿔줘,light_dim
불 주황색 으로 바꿔줄래,light_dim
가장 최근 지역 뉴스,news_play
최근 인천 소식,news_play
경상남도 관련 헤드라인 소식,news_play
오늘 정치 뉴스 보여줘,news_play
정치 뉴스 보고 싶어,news_play
방 조명 꺼,light_off
어제 보다 춥니,weather_info
삼 월 십 일이 무슨 요일이니,time_query
이달 마지막 금요일 이 무슨 요일이야,time_query
오일 동안 서울 날씨는 어때,weather_info
도쿄 는 지금 몇 시야,time_query
조명들 조금 어둡게 해,light_dim
불 밝기 낮춰줘,light_dim
조명 조금 높여줘,light_brighten
이 방 밝게 만들어,light_brighten
거실 조명 일 퍼센트로 해줘,light_dim
거실 어둡다,light_on
집 조명들 파랗게 색 바꿔,light_dim
올해 삼일절 은 무슨 요일이야,time_query
내가 알람 을 몇 개 설정했어,alarm_query
거실 스피커 음소거해,system_volume_set
음악 멈춰,system_volume_set
재생 멈춰,system_volume_set
집 조명 색 스위치 켜,light_brighten
집 조명 색 바꿔,light_brighten
집 조명 색상 변경,light_dim
월요일 의 실제 날짜는 뭐야,time_query
조명 파티 모드 로 켜줘,light_dim
두 시간 동안 소리 내지 마,system_volume_set
하루 동안 음소거 해,system_volume_set
사십 분간 소리 내지 마,system_volume_set
오늘 비 오고 있니,weather_info
오늘 날씨 화창한가,weather_info
오늘 날씨 어떨 것 같아,weather_info
이 도시 는 몇 시지,time_query
olly 뉴욕 시간,time_query
뉴욕 시간,time_query
뉴욕 은 몇 시인지 말해줘,time_query
올리 불 파란색 으로 바꿔줘,light_dim
설정된 알람들 어떤 게 있어,alarm_query
내가 설정한 알람 있어,alarm_query
내가 오늘 알람들 설정해놓은 거 있어,alarm_query
내일 오전 여덟 시 로 설정된 알람 삭제,alarm_set
내일 설정된 모든 알람 취소해주시겠어요,alarm_set
볼륨 칠십 퍼센트로 키워줘,system_volume_set
부엌 조명 꺼 줘,light_off
집 모든 조명들 꺼,light_off
중앙일보 기사좀 가져와줘,news_play
전라북도 전주 지금 날씨 알려줘,weather_info
현재 몇 시인지 말해줘,time_query
스피커 볼륨 낮춰줘,system_volume_set
스피커 소리 줄여라,system_volume_set
내 방 스마트 램프 꺼 줘,light_off
선거 관련 모든 업데이트 부탁해,news_play
전등 켜 줘,light_on
오늘 의 정확한 날짜가 뭐야,time_query
스피커 줄여줘,system_volume_set
날씨 어때,weather_info
주간 기상정보,weather_info
m. b. c. 뉴스 페이스북 페이지에 업데이트된 상태니,news_play
선거 관련 무슨 일이야,news_play
현재 시간 알려줘,time_query
주방 램프 꺼,light_off
거실 무드등 꺼 줘,light_off
내 알람 몇시에 설정되어 있어,alarm_query
사무실 조명 꺼,light_off
사무실 조명 꺼,light_off
색깔 초록색 으로 바꿔줘,light_dim
색 뭔가 다른걸로 바꿔,light_dim
어떤 세계 소식이 있습니까,news_play
오늘의 세계 사건 찾아서 읽어줘,news_play
국제 뉴스 알려줘,news_play
예정되어 있는 알람 지워줘,alarm_set
올리 알람 취소해줘,alarm_set
기술 관련 새뉴스,news_play
주식시장 새로운 소식 있어,stock_index_query
주식 시장 에 관한 업데이트 있어,stock_index_query
전라남도 광양 날씨,weather_info
경상도 김해 에 앞으로 팔일 날씨 알려줘,weather_info
고향이랑 경기도 화성 날씨 비교해줘,weather_info
올리 조명들 밝게 해 줄 수 있어,light_brighten
조명 올려 줘,light_brighten
올리 불 좀 찾아줘,light_brighten
날씨 알려줄래,weather_info
음악 볼륨 높여주세요,system_volume_set
전라남도 광주 날씨,weather_info
다음 주 인천 날씨 어때,weather_info
양양의 눈 축적량 예상,weather_info
올리야 현재 날씨 어때,weather_info
현재 날씨는 어때,weather_info
올리야 다음 날 날씨는 어때,weather_info
다음 날 기상 상황,weather_info
olly 뉴스 일면 기사 부탁해,news_play
실검 뉴스 토픽,news_play
조명 꺼,light_off
알람 다시 맞춰,alarm_set
알람 몇 시로 설정되어 있어,alarm_query
내 조명 색상 파란색 으로 바꾸고 주방 조명 꺼,light_dim
아이들 침실 조명들 꺼 그 다음 내 방 조명들 빨갛게 바꿔,light_off
원단 디자인 관한 소식이 뭐니,news_play
수원 삼성,news_play
아직 내 데일리 뉴스 못 받았거든 뉴스 조금만 요약 해 줄 수 있어,news_play
이 뉴스 업체 최신 헤드라인이 뭐니,news_play
이 뉴스 출처에서 최신 헤드라인 뉴스가 뭐야,news_play
이 기사 소식통 알고 싶어,news_play
이 알람 꺼 줘,alarm_set
이 알람 영구적으로 제거해주세요,alarm_set
이 알람 영원히 꺼줘,alarm_set
아무 소리 안나게 부탁해,system_volume_set
소리 음소거로 할 수 있니,system_volume_set
스피커 음소거로 해줬으면 좋겠어,system_volume_set
볼륨 꺼줘,system_volume_set
소리 꺼줘,system_volume_set
소리 제거해,system_volume_set
색깔 조명 바꿔서 나를 놀래게 해봐,light_dim
더 밝은 조명으로 해줘,light_dim
이 조명에서 내 눈이 편하지 않아서 그러는데 조명 차가운 분위기 로 바꿔줄 수 있나요,light_dim
중부 표준시 로 몇 시야,time_query
산악 표준시 로 몇 시야,time_query
침실 조명 하나 꺼,light_off
내 화장실 의 조명 중 하나 꺼 줘,light_off
인천 날씨 어때,weather_info
인천 에 비가 올까,weather_info
뉴스 틀어줘,news_play
연합뉴스 앱 가져와서 읽어줘,news_play
현재 기온 은 몇도야,weather_info
오늘 날씨 어때,weather_info
앞으로 한 시간 조용히 해,system_volume_set
회의 중이니까 소리 내지 마,system_volume_set
소리 꺼,system_volume_set
현재 중서부 시간 몇 시지,time_query
밖에 추울까 나 뭐입어,weather_info
뭐가 트럼프의 이동 제한 관련 최신 소식이야,news_play
김정은 관련 뉴스 읽어줘,news_play
오늘 바람이 많이 부나,weather_info
밖에 얼마나 춥나,weather_info
크게 말해줘,system_volume_set
더 조용히 말해줄래,system_volume_set
아침에 알람 몇 시에 설정되어 있어,alarm_query
오전 여섯 시 알람 삭제,alarm_set
내 오전 아홉 시 알람들 지워,alarm_set
부엌 조명 꺼 줘,light_off
내일 오전 여덟 시 출발해야 하니 삼십 분 전 알람을 설정해,alarm_set
내일 재석이가 나한테 메일 보낼건데 그 메일 받고 십오 분 후에 알람 설정해줄 수 있어,alarm_set
만약 포장에 내일 배달한다고 적혀있으면 한 시간 후에 고맙다고 알람 해줘,alarm_set
내가 내일 어떤 알람 을 설정했어,alarm_query
내 화장실 불 꺼 줘,light_off
불 밝기 낮춰줘,light_dim
이 조명 너무 밝다 낮춰줘,light_dim
스피커 음소거 부탁해,system_volume_set
내일 오전 일곱 시 삼십분 알람 설정해주시겠어요,alarm_set
이번 토요일 열 시 알람 설정해줘,alarm_set
다음 화요일 오전 여덟 시 알람 설정해,alarm_set
그 도시 는 몇 시야,time_query
문재인 대통령의 백신패스 새 정책 무엇이야,news_play
시리아 전쟁 끝났어,news_play
이 뉴스 관련 업데이트 해줘,news_play
그 주제에 관해 새 소식 검색해,news_play
이 주제에 대해서 다른 일이 생기면 알려줘,news_play
이 시간에 나 깨워줘,alarm_set
문재인 대통령과 김정은의 관계에 관한 최신 업데이트는 무엇이니,news_play
트럼프의 러시아 개입 의혹 관련 뉴스 미디어들은 어떻게 반응하니,news_play
시리야 문재인의 중국과의 관계에 대해 뉴스 미디어들이 어떻게 반응하니,news_play
매일 오전 여섯 시 알람 맞춰줘,alarm_set
내일 오전 여섯 시 알람 맞춰,alarm_set
불 낮춰줘,light_dim
내일 은 며칠이야,time_query
올해 내 생일 무슨 요일이야,time_query
거실 에서 조명 어둡게 해줘,light_dim
내 방 불 꺼 줘,light_off
집 안의 불 전부 꺼 줘,light_off
집 바깥 전등을 빨갛게 바꿔,light_dim
내일 정오 알람 설정,alarm_set
이천십칠년 유월 육일 오전 다섯 시 에 알람 맞춰줘,alarm_set
오늘 날씨 알려줘,weather_info
오늘 비 소식 있어,weather_info
서울 날씨 알려줘,weather_info
모든 알람 취소,alarm_set
이천십칠년 삼월 십일 알람 취소,alarm_set
오늘 날씨 어때,weather_info
오늘 일기 예보는 어때,weather_info
올리야 새로운 강동원 뉴스,news_play
새로운 정우성 소식 있니,news_play
태풍 매미 관련 가장 최근 업데이트 된 거 있니,news_play
올리야 일본 지진 관련 최근 업데이트 해줘,news_play
현재 태평양 시간 몇 시야,time_query
현재 동부 시간은 몇 시야,time_query
기술 관련 최신 정보를 알려줘,news_play
오늘 설정된 모든 알람 삭제,alarm_set
조명 낮춰줘,light_dim
내 침실 조명 어둡게 해줘,light_dim
내 거실 조명 어둡게 해줘,light_dim
올리 불 어둡게 해줘,light_dim
조명 좀 더 어둡게,light_dim
인천 날씨는 어때,weather_info
오늘 안산 에 뇌우 칠 가능성 은 얼마나 돼,weather_info
여기랑 다카르 시차 얼마나 돼,time_query
파리 는 몇 시야,time_query
오늘의 날짜가 뭐지,time_query
얼마나 내가 늦었어,time_query
이번 주 날씨 어때,weather_info
올리야 이번 주 날씨 어때,weather_info
서귀포 날씨 어때,weather_info
내일 오후 일곱 시 로 알람 설정 해 줘,alarm_set
일요일 오전 여덟시 에 알람 맞춰야 해 하나 설정해줄래,alarm_set
손석희 뉴스 페퍼민트에서 최신 기사 찾아봐,news_play
올리 k. b. s. 가장 최근 헤드라인이 뭐야,news_play
m. b. c. 가장 최근 표제가 뭐니,news_play
뉴스 보여줘,news_play
뉴스 보여 줘,news_play
여섯 시 정각에 뉴스 업데이트 알림 설정해줘,news_play
일일 스케쥴에 경향신문 시간 추가해,news_play
아침 뉴스 업데이트 확인하라고 알려줘,news_play
자카르타 시간 알려줘,time_query
부산 시간 알려줘,time_query
날씨 어때,weather_info
이 방 불 꺼 줘,light_off
이 방 불 꺼 줘,light_off
알람 몇 시로 설정되어 있어,alarm_query
나 내일 몇 시에 일어나지,alarm_query
홍콩 몇 시야,time_query
뉴스 주요 기사 말해줘,news_play
조선일보 일 면 읽어줘,news_play
불은 어디 있어,system_volume_set
뉴스,news_play
눈이 올까,weather_info
아침 에 안개 가 낄까,weather_info
태극기 집회 추적해줘,news_play
스탠딩 록 시위 소식을 알려줘,news_play
백신패스 반대 관련 업데이트 보내줘,news_play
이십삼일 은 주말 이야,time_query
한겨레 닷 컴 가줘,news_play
중앙일보 헤드라인이 뭐야,news_play
캘리포니아 는 지금 몇 시야,time_query
olly 캘리포니아 몇 시야,time_query
조명 오십 퍼센트로,light_dim
오늘의 예보,weather_info
수요일 오후 여덟 시 알람 맞춰주세요,alarm_set
내일 아침 오전 일곱 시 에 알람 울려줘,alarm_set
오늘 부산 날씨 어때,weather_info
포항 일기 예보는 뭐야,weather_info
오전 여덟시 알람 설정,alarm_set
오후 아홉 시 알람 설정해줘,alarm_set
이번 주말 에 날씨 화창할까,weather_info
백신 뉴스 알려줘,news_play
오늘 공백의 결과는 뭐야,news_play
네이버뉴스 아무거나 업데이트 된거 있니,news_play
조명 켜 줄 수 있어,light_brighten
조명들 밝은 설정 만들어,light_on
경기 시작 시간이 몇 시야,time_query
알람 설정 변경,alarm_set
이십이일 은 무슨 요일이야,time_query
열 시 되면 알려줘,alarm_set
토요일 에 비가 오나,weather_info
불 색깔 파란색 으로 바꿔줘,light_dim
조명 빨간색 에서 파란색 으로 바꿔,light_dim
매경 최신 뉴스가 뭔지 꼭 알려줘,news_play
이 시간 y. t. n. 뉴스 주요 기사는 뭐야,news_play
지금 채널 에이 뉴스 속보 있어,news_play
제발 조용,system_volume_set
볼륨 음소거해,system_volume_set
스피커 꺼,system_volume_set
스피커 조용히 해줘요,system_volume_set
내일 오전 일곱 시 에 알람 맞춰주세요,alarm_set
내일 오전 일곱시 에 기상 알림 보내줘,alarm_set
알람 꺼주시겠어요,alarm_set
더 크게 재생해줘,system_volume_set
태평양표준 시로 지금 몇 시야,time_query
지구 온난화 최신 뉴스 어떤 게 있어,news_play
서울에서 일어난 유괴 관련 최근 뉴스 알려줘,news_play
새벽 에 깨워,alarm_set
알람 설정 으로 가 줘,alarm_set
오늘의 평택 날씨는 어때,weather_info
오늘 고향 날씨는 어때,weather_info
조용한 시간이야,system_volume_set
