question,label
환기 좀 시켜줄래,ventilation_on
거실 환기 좀 시켜줘,ventilation_on
환기 좀 시켜해,ventilation_on
환기 좀 시켜주세요,ventilation_on
숨이 막혀,ventilation_on
거실 숨이 막혀,ventilation_on
숨이 막혀?,ventilation_on
침실 숨이 막혀,ventilation_on
주방 숨이 막혀,ventilation_on
안방 숨이 막혀,ventilation_on
공기청정기 켜줘,ventilation_on
공기청정기 켜해줘,ventilation_on
침실 공기청정기 켜줘,ventilation_on
공기청정기 켜좀 줘,ventilation_on
공기청정기 켜줘?,ventilation_on
공기청정기 켜해,ventilation_on
공기청정기 켜주세요,ventilation_on
공기청정기 켜줄래,ventilation_on
주방 공기청정기 켜줘,ventilation_on
거실 공기청정기 켜줘,ventilation_on
안방 공기청정기 켜줘,ventilation_on
환기 꺼줘,ventilation_off
환기 꺼주세요,ventilation_off
환기 꺼해,ventilation_off
안방 환기 꺼줘,ventilation_off
환기 꺼해줘,ventilation_off
환기 꺼좀 줘,ventilation_off
주방 환기 꺼줘,ventilation_off
거실 환기 꺼줘,ventilation_off
환기 꺼줘?,ventilation_off
환기 꺼줄래,ventilation_off
침실 환기 꺼줘,ventilation_off
환기 끄자,ventilation_off
환기 끄자?,ventilation_off
안방 환기 끄자,ventilation_off
거실 환기 끄자,ventilation_off
주방 환기 끄자,ventilation_off
침실 환기 끄자,ventilation_off
환기 상태,ventilation_query
거실 환기 상태,ventilation_query
안방 환기 상태,ventilation_query
환기 상태?,ventilation_query
침실 환기 상태,ventilation_query
주방 환기 상태,ventilation_query
공기질 어때,ventilation_query
안방 공기질 어때,ventilation_query
침실 공기질 어때,ventilation_query
거실 공기질 어때,ventilation_query
주방 공기질 어때,ventilation_query
환기 켜져있어,ventilation_query
침실 환기 켜져있어,ventilation_query
환기 켜져있어?,ventilation_query
주방 환기 켜져있어,ventilation_query
거실 환기 켜져있어,ventilation_query
안방 환기 켜져있어,ventilation_query
환기 자동,ventilation_mode
주방 환기 자동,ventilation_mode
침실 환기 자동,ventilation_mode
환기 자동?,ventilation_mode
안방 환기 자동,ventilation_mode
거실 환기 자동,ventilation_mode
환기 수동,ventilation_mode
환기 수동?,ventilation_mode
안방 환기 수동,ventilation_mode
주방 환기 수동,ventilation_mode
침실 환기 수동,ventilation_mode
거실 환기 수동,ventilation_mode
환기 강하게,ventilation_mode
거실 환기 강하게,ventilation_mode
안방 환기 강하게,ventilation_mode
주방 환기 강하게,ventilation_mode
침실 환기 강하게,ventilation_mode
환기 강하게?,ventilation_mode
환기 약하게,ventilation_mode
안방 환기 약하게,ventilation_mode
주방 환기 약하게,ventilation_mode
침실 환기 약하게,ventilation_mode
거실 환기 약하게,ventilation_mode
환기 약하게?,ventilation_mode
취침 환기,ventilation_mode
안방 취침 환기,ventilation_mode
주방 취침 환기,ventilation_mode
거실 취침 환기,ventilation_mode
침실 취침 환기,ventilation_mode
취침 환기?,ventilation_mode
가스 잠궈줘,gas_off
가스 잠궈해,gas_off
가스 잠궈좀 줘,gas_off
가스 잠궈주세요,gas_off
가스 잠궈줄래,gas_off
가스 잠궈줘?,gas_off
가스 잠궈해줘,gas_off
가스 밸브 잠가,gas_off
가스 밸브 잠가?,gas_off
가스 차단,gas_off
가스 차단?,gas_off
가스 상태,gas_off
가스 상태?,gas_off
커튼 열어줘,curtain_control
침실 커튼 열어줘,curtain_control
커튼 열어좀 줘,curtain_control
커튼 열어해줘,curtain_control
커튼 열어주세요,curtain_control
커튼 열어줘?,curtain_control
커튼 열어줄래,curtain_control
커튼 열어해,curtain_control
주방 커튼 열어줘,curtain_control
안방 커튼 열어줘,curtain_control
거실 커튼 열어줘,curtain_control
커튼 닫아줘,curtain_control
커튼 닫아해줘,curtain_control
침실 커튼 닫아줘,curtain_control
커튼 닫아줘?,curtain_control
커튼 닫아주세요,curtain_control
안방 커튼 닫아줘,curtain_control
커튼 닫아좀 줘,curtain_control
거실 커튼 닫아줘,curtain_control
커튼 닫아줄래,curtain_control
주방 커튼 닫아줘,curtain_control
커튼 닫아해,curtain_control
블라인드 열어,curtain_control
주방 블라인드 열어,curtain_control
거실 블라인드 열어,curtain_control
침실 블라인드 열어,curtain_control
안방 블라인드 열어,curtain_control
블라인드 열어?,curtain_control
블라인드 닫아,curtain_control
주방 블라인드 닫아,curtain_control
안방 블라인드 닫아,curtain_control
침실 블라인드 닫아,curtain_control
블라인드 닫아?,curtain_control
거실 블라인드 닫아,curtain_control
전동커튼 열어,curtain_control
거실 전동커튼 열어,curtain_control
주방 전동커튼 열어,curtain_control
침실 전동커튼 열어,curtain_control
전동커튼 열어?,curtain_control
안방 전동커튼 열어,curtain_control
외출 설정,security_mode
외출 설정?,security_mode
재택 설정,security_mode
재택 설정?,security_mode
방범 모드,security_mode
방범 모드?,security_mode
외출 모드 켜줘,security_mode
외출 모드 켜해,security_mode
외출 모드 켜주세요,security_mode
외출 모드 켜해줘,security_mode
외출 모드 켜좀 줘,security_mode
외출 모드 켜줄래,security_mode
외출 모드 켜줘?,security_mode
나 지금 나갈건데,security_mode
나 지금 나갈건데?,security_mode
날씨 어때,weather_query
오늘 날씨,weather_query
오늘 날씨?,weather_query
내일 날씨,weather_query
내일 날씨?,weather_query
비 와,weather_query
비 와?,weather_query
우산 가져가야 해,weather_query
우산 가져가야 좀 해,weather_query
우산 가져가야 해?,weather_query
이번 주 날씨,weather_query
이번 주 날씨?,weather_query
주말 날씨,weather_query
주말 날씨?,weather_query
미세먼지 어때,dust_query
공기 좋아,dust_query
공기 좋아?,dust_query
미세먼지 농도,dust_query
미세먼지 농도?,dust_query
오늘 뉴스,news_query
오늘 뉴스?,news_query
뉴스 알려줘,news_query
뉴스 알려해줘,news_query
뉴스 알려줘?,news_query
뉴스 알려해,news_query
뉴스 알려좀 줘,news_query
뉴스 알려줄래,news_query
뉴스 알려주세요,news_query
헤드라인,news_query
헤드라인?,news_query
최신 뉴스,news_query
최신 뉴스?,news_query
뉴스 검색,news_query
뉴스 검색?,news_query
교통 정보,traffic_query
교통 정보?,traffic_query
출근길 어때,traffic_query
지하철 정보,traffic_query
지하철 정보?,traffic_query
버스 정보,traffic_query
버스 정보?,traffic_query
대중교통,traffic_query
대중교통?,traffic_query
전기요금,energy_query
전기요금?,energy_query
에너지 사용량,energy_query
에너지 사용량?,energy_query
이번 달 전기,energy_query
이번 달 전기?,energy_query
수도 사용량,energy_query
수도 사용량?,energy_query
가스 사용량,energy_query
가스 사용량?,energy_query
원격 검침,energy_query
원격 검침?,energy_query
엘리베이터 불러줘,elevator_control
엘리베이터 불러줄래,elevator_control
엘리베이터 불러해줘,elevator_control
엘리베이터 불러해,elevator_control
엘리베이터 불러좀 줘,elevator_control
엘리베이터 불러주세요,elevator_control
엘리베이터 불러줘?,elevator_control
엘리베이터 호출,elevator_control
엘리베이터 호출?,elevator_control
엘리베이터 몇 층,elevator_control
엘리베이터 몇 층?,elevator_control
모닝콜 설정,alarm_setting
모닝콜 설정?,alarm_setting
알람 맞춰줘,alarm_setting
알람 맞춰해줘,alarm_setting
알람 맞춰해,alarm_setting
알람 맞춰줘?,alarm_setting
알람 맞춰주세요,alarm_setting
알람 맞춰좀 줘,alarm_setting
알람 맞춰줄래,alarm_setting
아침에 깨워줘,alarm_setting
아침에 깨워좀 줘,alarm_setting
아침에 깨워해줘,alarm_setting
아침에 깨워주세요,alarm_setting
아침에 깨워해,alarm_setting
아침에 깨워줘?,alarm_setting
아침에 깨워줄래,alarm_setting
모닝콜 취소,alarm_setting
모닝콜 취소?,alarm_setting
지금 온도 몇 도야,heating_query
지금 온도 몇 도야?,heating_query
실내 온도 알려줘,heating_query
실내 온도 알려좀 줘,heating_query
실내 온도 알려해,heating_query
실내 온도 알려줘?,heating_query
실내 온도 알려주세요,heating_query
실내 온도 알려줄래,heating_query
실내 온도 알려해줘,heating_query
충전 상태 어때,ev_charging
전기차 충전,ev_charging
전기차 충전?,ev_charging
충전기 정보,ev_charging
충전기 정보?,ev_charging
급속 충전기,ev_charging
급속 충전기?,ev_charging
충전 시작해줘,ev_charging
충전 시작해해,ev_charging
충전 시작해주세요,ev_charging
충전 시작해해줘,ev_charging
충전 시작해줘?,ev_charging
충전 시작좀 해좀 줘,ev_charging
충전 시작해줄래,ev_charging
차량 등록해줘,visitor_parking
차량 등록해해,visitor_parking
차량 등록해해줘,visitor_parking
차량 등록해줄래,visitor_parking
차량 등록해줘?,visitor_parking
차량 등록좀 해좀 줘,visitor_parking
차량 등록해주세요,visitor_parking
방문객 차량,visitor_parking
방문객 차량?,visitor_parking
차량 등록 되어있나,visitor_parking
차량 등록 되어있나?,visitor_parking
차량 번호 등록,visitor_parking
차량 번호 등록?,visitor_parking
차량 출입 정보,car_history
차량 출입 정보?,car_history
주차 출입,car_history
주차 출입?,car_history
차량 내역 확인,car_history
차량 내역 확인?,car_history
단지 정보,complex_info
단지 정보?,complex_info
관리사무소 전화번호,complex_info
관리사무소 전화번호?,complex_info
단지 소식,complex_info
단지 소식?,complex_info
볼륨 조절,system_setting
볼륨 조절?,system_setting
설정 가능한거,system_setting
설정 가능한거?,system_setting
화면 밝기,system_setting
화면 밝기?,system_setting
비밀번호 변경,system_setting
비밀번호 변경?,system_setting
AS 연결,system_setting
AS 연결?,system_setting
이사갈때 정보 삭제,system_setting
이사갈때 정보 삭제?,system_setting
병원 찾아줘,medical_query
병원 찾아해줘,medical_query
병원 찾아줘?,medical_query
병원 찾아주세요,medical_query
병원 찾아줄래,medical_query
병원 찾아좀 줘,medical_query
병원 찾아해,medical_query
약국 어디있어,medical_query
약국 어디있어?,medical_query
응급실,medical_query
응급실?,medical_query
의료 정보,medical_query
의료 정보?,medical_query
기름값 어때,fuel_query
주유소 가격,fuel_query
주유소 가격?,fuel_query
유가 정보,fuel_query
유가 정보?,fuel_query
주식 어때,stock_query
코스피,stock_query
코스피?,stock_query
삼성전자 주가,stock_query
삼성전자 주가?,stock_query
증시,stock_query
증시?,stock_query
커뮤니티,community_query
커뮤니티?,community_query
동호회,community_query
동호회?,community_query
입주민 게시판,community_query
입주민 게시판?,community_query
비상,emergency
비상?,emergency
긴급,emergency
긴급?,emergency
도와줘,emergency
도와주세요,emergency
도와해,emergency
도와좀 줘,emergency
도와해줘,emergency
도와줄래,emergency
도와줘?,emergency
화재,emergency
화재?,emergency
119 불러줘,emergency
119 불러줄래,emergency
119 불러해줘,emergency
119 불러해,emergency
119 불러줘?,emergency
119 불러좀 줘,emergency
119 불러주세요,emergency
거실이 너무 추워,heating_on
안방이 너무 추워,heating_on
침실이 너무 추워,heating_on
추워 죽겠다,heating_on
거실이 추워 죽겠다,heating_on
안방이 추워 죽겠다,heating_on
침실이 추워 죽겠다,heating_on
거실이 얼어 죽겠다,heating_on
안방이 얼어 죽겠다,heating_on
침실이 얼어 죽겠다,heating_on
집이 추워,heating_on
거실 집이 추워,heating_on
안방 집이 추워,heating_on
침실 집이 추워,heating_on
방이 추워,heating_on
거실 방이 추워,heating_on
안방 방이 추워,heating_on
침실 방이 추워,heating_on
실내가 쌀쌀해,heating_on
거실이 실내가 쌀쌀해,heating_on
안방이 실내가 쌀쌀해,heating_on
침실이 실내가 쌀쌀해,heating_on
이불 덮어도 추워,heating_on
거실 이불 덮어도 추워,heating_on
안방 이불 덮어도 추워,heating_on
침실 이불 덮어도 추워,heating_on
한기가 느껴져,heating_on
거실이 한기가 느껴져,heating_on
안방이 한기가 느껴져,heating_on
침실이 한기가 느껴져,heating_on
냉기가 올라와,heating_on
거실이 냉기가 올라와,heating_on
안방이 냉기가 올라와,heating_on
침실이 냉기가 올라와,heating_on
발이 시려,heating_on
거실 발이 시려,heating_on
안방 발이 시려,heating_on
침실 발이 시려,heating_on
손이 꽁꽁,heating_on
거실 손이 꽁꽁,heating_on
안방 손이 꽁꽁,heating_on
침실 손이 꽁꽁,heating_on
겨울인가봐,heating_on
거실이 겨울인가봐,heating_on
안방이 겨울인가봐,heating_on
침실이 겨울인가봐,heating_on
추워서 못 자겠어,heating_on
거실이 추워서 못 자겠어,heating_on
안방이 추워서 못 자겠어,heating_on
침실이 추워서 못 자겠어,heating_on
히터 필요해,heating_on
거실이 히터 필요해,heating_on
안방이 히터 필요해,heating_on
침실이 히터 필요해,heating_on
따뜻하게 해줘,heating_on
거실이 따뜻하게 해줘,heating_on
안방이 따뜻하게 해줘,heating_on
침실이 따뜻하게 해줘,heating_on
온기가 필요해,heating_on
거실이 온기가 필요해,heating_on
안방이 온기가 필요해,heating_on
침실이 온기가 필요해,heating_on
체온이 떨어져,heating_on
거실이 체온이 떨어져,heating_on
안방이 체온이 떨어져,heating_on
침실이 체온이 떨어져,heating_on
코끝이 시려,heating_on
거실이 코끝이 시려,heating_on
안방이 코끝이 시려,heating_on
침실이 코끝이 시려,heating_on
오들오들 떨려,heating_on
거실이 오들오들 떨려,heating_on
안방이 오들오들 떨려,heating_on
침실이 오들오들 떨려,heating_on
입김이 나와,heating_on
거실이 입김이 나와,heating_on
안방이 입김이 나와,heating_on
침실이 입김이 나와,heating_on
너무 뜨거워 난방,heating_off
거실이 너무 뜨거워 난방,heating_off
안방이 너무 뜨거워 난방,heating_off
침실이 너무 뜨거워 난방,heating_off
난방 때문에 더워,heating_off
거실이 난방 때문에 더워,heating_off
안방이 난방 때문에 더워,heating_off
침실이 난방 때문에 더워,heating_off
방이 찜질방이야,heating_off
거실 방이 찜질방이야,heating_off
안방 방이 찜질방이야,heating_off
침실 방이 찜질방이야,heating_off
난방 과해,heating_off
거실이 난방 과해,heating_off
안방이 난방 과해,heating_off
침실이 난방 과해,heating_off
보일러 때문에 땀나,heating_off
거실이 보일러 때문에 땀나,heating_off
안방이 보일러 때문에 땀나,heating_off
침실이 보일러 때문에 땀나,heating_off
실내가 너무 뜨거워,heating_off
거실이 실내가 너무 뜨거워,heating_off
안방이 실내가 너무 뜨거워,heating_off
침실이 실내가 너무 뜨거워,heating_off
거실이 어두워,light_on
안방이 어두워,light_on
침실이 어두워,light_on
거실이 안 보여,light_on
안방이 안 보여,light_on
침실이 안 보여,light_on
캄캄해,light_on
거실이 캄캄해,light_on
안방이 캄캄해,light_on
침실이 캄캄해,light_on
불빛이 없어,light_on
거실이 불빛이 없어,light_on
안방이 불빛이 없어,light_on
침실이 불빛이 없어,light_on
시야가 안 보여,light_on
거실이 시야가 안 보여,light_on
안방이 시야가 안 보여,light_on
침실이 시야가 안 보여,light_on
어두워서 못 보겠어,light_on
거실이 어두워서 못 보겠어,light_on
안방이 어두워서 못 보겠어,light_on
침실이 어두워서 못 보겠어,light_on
앞이 안 보여,light_on
거실 앞이 안 보여,light_on
안방 앞이 안 보여,light_on
침실 앞이 안 보여,light_on
빛 좀,light_on
거실이 빛 좀,light_on
안방이 빛 좀,light_on
침실이 빛 좀,light_on
밝게 좀,light_on
거실이 밝게 좀,light_on
안방이 밝게 좀,light_on
침실이 밝게 좀,light_on
눈이 안 보여,light_on
거실 눈이 안 보여,light_on
안방 눈이 안 보여,light_on
침실 눈이 안 보여,light_on
컴컴해,light_on
거실이 컴컴해,light_on
안방이 컴컴해,light_on
침실이 컴컴해,light_on
어두침침해,light_on
거실이 어두침침해,light_on
안방이 어두침침해,light_on
침실이 어두침침해,light_on
불빛 좀 줘,light_on
거실이 불빛 좀 줘,light_on
안방이 불빛 좀 줘,light_on
침실이 불빛 좀 줘,light_on
환하게 해줘,light_on
거실이 환하게 해줘,light_on
안방이 환하게 해줘,light_on
침실이 환하게 해줘,light_on
거실이 너무 밝아,light_off
안방이 너무 밝아,light_off
침실이 너무 밝아,light_off
거실이 눈부셔,light_off
안방이 눈부셔,light_off
침실이 눈부셔,light_off
빛이 강해,light_off
거실 빛이 강해,light_off
안방 빛이 강해,light_off
침실 빛이 강해,light_off
잠 좀 자려고,light_off
거실이 잠 좀 자려고,light_off
안방이 잠 좀 자려고,light_off
침실이 잠 좀 자려고,light_off
취침할게,light_off
거실이 취침할게,light_off
안방이 취침할게,light_off
침실이 취침할게,light_off
눈이 아파,light_off
거실 눈이 아파,light_off
안방 눈이 아파,light_off
침실 눈이 아파,light_off
밝아서 잠이 안 와,light_off
거실이 밝아서 잠이 안 와,light_off
안방이 밝아서 잠이 안 와,light_off
침실이 밝아서 잠이 안 와,light_off
어둡게 해줘,light_off
거실이 어둡게 해줘,light_off
안방이 어둡게 해줘,light_off
침실이 어둡게 해줘,light_off
거실이 너무 더워,ac_on
안방이 너무 더워,ac_on
침실이 너무 더워,ac_on
거실이 덥다,ac_on
안방이 덥다,ac_on
침실이 덥다,ac_on
땀이 나,ac_on
거실 땀이 나,ac_on
안방 땀이 나,ac_on
침실 땀이 나,ac_on
무더워,ac_on
거실이 무더워,ac_on
안방이 무더워,ac_on
침실이 무더워,ac_on
찜통이야,ac_on
거실이 찜통이야,ac_on
안방이 찜통이야,ac_on
침실이 찜통이야,ac_on
더워 죽겠다,ac_on
거실이 더워 죽겠다,ac_on
안방이 더워 죽겠다,ac_on
침실이 더워 죽겠다,ac_on
거실이 시원하게 해줘,ac_on
안방이 시원하게 해줘,ac_on
침실이 시원하게 해줘,ac_on
선풍기도 안 시원해,ac_on
거실이 선풍기도 안 시원해,ac_on
안방이 선풍기도 안 시원해,ac_on
침실이 선풍기도 안 시원해,ac_on
에어컨 없으면 못 살겠어,ac_on
거실이 에어컨 없으면 못 살겠어,ac_on
안방이 에어컨 없으면 못 살겠어,ac_on
침실이 에어컨 없으면 못 살겠어,ac_on
열대야야,ac_on
거실이 열대야야,ac_on
안방이 열대야야,ac_on
침실이 열대야야,ac_on
습해,ac_on
거실이 습해,ac_on
안방이 습해,ac_on
침실이 습해,ac_on
후덥지근해,ac_on
거실이 후덥지근해,ac_on
안방이 후덥지근해,ac_on
침실이 후덥지근해,ac_on
더워서 못 자겠어,ac_on
거실이 더워서 못 자겠어,ac_on
안방이 더워서 못 자겠어,ac_on
침실이 더워서 못 자겠어,ac_on
에어컨 때문에 추워,ac_off
거실이 에어컨 때문에 추워,ac_off
안방이 에어컨 때문에 추워,ac_off
침실이 에어컨 때문에 추워,ac_off
너무 시원해 에어컨,ac_off
거실이 너무 시원해 에어컨,ac_off
안방이 너무 시원해 에어컨,ac_off
침실이 너무 시원해 에어컨,ac_off
감기 걸리겠어 에어컨,ac_off
거실이 감기 걸리겠어 에어컨,ac_off
안방이 감기 걸리겠어 에어컨,ac_off
침실이 감기 걸리겠어 에어컨,ac_off
거실이 공기가 탁해,ventilation_on
안방이 공기가 탁해,ventilation_on
침실이 공기가 탁해,ventilation_on
거실이 답답해,ventilation_on
안방이 답답해,ventilation_on
침실이 답답해,ventilation_on
환기가 필요해,ventilation_on
거실이 환기가 필요해,ventilation_on
안방이 환기가 필요해,ventilation_on
침실이 환기가 필요해,ventilation_on
냄새 나,ventilation_on
거실이 냄새 나,ventilation_on
안방이 냄새 나,ventilation_on
침실이 냄새 나,ventilation_on
공기가 안 좋아,ventilation_on
거실이 공기가 안 좋아,ventilation_on
안방이 공기가 안 좋아,ventilation_on
침실이 공기가 안 좋아,ventilation_on
미세먼지 걸러줘,ventilation_on
거실이 미세먼지 걸러줘,ventilation_on
안방이 미세먼지 걸러줘,ventilation_on
침실이 미세먼지 걸러줘,ventilation_on
공기 정화 좀,ventilation_on
거실이 공기 정화 좀,ventilation_on
안방이 공기 정화 좀,ventilation_on
침실이 공기 정화 좀,ventilation_on
숨쉬기 힘들어,ventilation_on
거실이 숨쉬기 힘들어,ventilation_on
안방이 숨쉬기 힘들어,ventilation_on
침실이 숨쉬기 힘들어,ventilation_on
머리가 아파 공기,ventilation_on
거실이 머리가 아파 공기,ventilation_on
안방이 머리가 아파 공기,ventilation_on
침실이 머리가 아파 공기,ventilation_on
이산화탄소 많은 것 같아,ventilation_on
거실 이산화탄소 많은 것 같아,ventilation_on
안방 이산화탄소 많은 것 같아,ventilation_on
침실 이산화탄소 많은 것 같아,ventilation_on
음식 냄새 빼줘,ventilation_on
거실이 음식 냄새 빼줘,ventilation_on
안방이 음식 냄새 빼줘,ventilation_on
침실이 음식 냄새 빼줘,ventilation_on
문 열어,door_open
거실이 문 열어,door_open
안방이 문 열어,door_open
침실이 문 열어,door_open
문 좀 열어줘,door_open
거실이 문 좀 열어줘,door_open
안방이 문 좀 열어줘,door_open
침실이 문 좀 열어줘,door_open
거실이 열어줘,door_open
안방이 열어줘,door_open
침실이 열어줘,door_open
들어갈게,door_open
거실이 들어갈게,door_open
안방이 들어갈게,door_open
침실이 들어갈게,door_open
문 잠겨있어,door_open
거실이 문 잠겨있어,door_open
안방이 문 잠겨있어,door_open
침실이 문 잠겨있어,door_open
현관 좀,door_open
거실이 현관 좀,door_open
안방이 현관 좀,door_open
침실이 현관 좀,door_open
로비문 열어,door_open
거실이 로비문 열어,door_open
안방이 로비문 열어,door_open
침실이 로비문 열어,door_open
택배 왔어,door_open
거실이 택배 왔어,door_open
안방이 택배 왔어,door_open
침실이 택배 왔어,door_open
손님 오셨어,door_open
거실이 손님 오셨어,door_open
안방이 손님 오셨어,door_open
침실이 손님 오셨어,door_open
남방 켜줘,heating_on
남방 커줘,heating_on
난방 커줘,heating_on
난방커줘,heating_on
보일라 켜줘,heating_on
보일러 커줘,heating_on
보일러 켜주,heating_on
보일러켜줘,heating_on
난방 킬어줘,heating_on
너무추워,heating_on
넘추워,heating_on
너무 추어,heating_on
추워죽겠다,heating_on
불커줘,light_on
불 커줘,light_on
불 켜주,light_on
조명 커줘,light_on
불켜줘,light_on
어두어,light_on
안보여,light_on
안 보여요,light_on
불꺼줘,light_off
불 꺼주,light_off
불 커줘 아 꺼줘,light_off
조명 꺼주,light_off
에에컨 켜줘,ac_on
에어컨 커줘,ac_on
에어컨커줘,ac_on
냉방커줘,ac_on
넘더워,ac_on
너무더워,ac_on
더워죽겠다,ac_on
에어컨 커줘 아니 꺼줘,ac_off
에에컨 꺼줘,ac_off
완기 켜줘,ventilation_on
환기커줘,ventilation_on
환기 커줘,ventilation_on
공기청정기 커줘,ventilation_on
답답해요,ventilation_on
숨막혀,ventilation_on
문열어줘,door_open
문열어,door_open
무너러줘,door_open
문 열어주,door_open
날시 어때,weather_query
날씨어때,weather_query
날씨 어때요,weather_query
방 에어컨 꺼줘,ac_off
서재 불 좀 꺼줘,light_off
아이방 불 꺼줘,light_off
서재 조명 켜주세요,light_on
안방 보일러 올려줘,heating_on
큰방 난방 약하게,heating_down
침실 에어컨 25도로 맞춰줘,ac_temp
침실 에어컨 바람 세게,ac_wind
베란다 온도 좀 높여줘,heating_up
서재 불 좀 켜줘,light_on
안방이 이불 덮어도 추워,heating_on
남방커줘,heating_on
안방 취침 환기 모드,ventilation_mode
주방이 컴컴해,light_on
거실 난방 세게,heating_up
에어컨 제습으로,ac_mode
베란다 난방 세게,heating_up
화장실 온도 좀 내려줘,heating_down
택배 보관함 어디,complex_info
거실 보일러 올려줘,heating_on
에어컨 27도,ac_temp
헤드라인 뉴스,news_query
거실 에어컨 26도로 맞춰줘,ac_temp
나 지금 나가,security_mode
지금 시간,time_query
안방 분위기 있게,light_dim
거실 난방 틀어줘,heating_on
서재 보일러 켜주세요,heating_on
주방이 빛 좀,light_on
안방 영화 볼 거야,light_dim
에어컨 냉방으로,ac_mode
아이방 보일러 켜줘,heating_on
주방이 앞이 안 보여,light_on
방 난방 약하게,heating_down
남방켜주,heating_on
방 보일러 켜주세요,heating_on
주방 난방 켜줄래,heating_on
방 에어컨 켜줘,ac_on
주방 밝기 좀 낮춰,light_dim
거실 취침 환기 모드,ventilation_mode
에어컨 18도,ac_temp
방 따뜻하게 좀,heating_up
침실 에어컨 약풍으로,ac_wind
안방 조명 어둡게,light_dim
주방 난방 약하게,heating_down
큰방 불 좀 꺼줘,light_off
안방 히터 필요해,heating_on
아이방 조명 꺼줘,light_off
큰방 조명 꺼줘,light_off
안방 난방 세게,heating_up
거실이 앞이 안 보여,light_on
거실 난방 좀 낮춰,heating_down
아이방 불 켜줘,light_on
서재 보일러 켜줘,heating_on
큰방 보일러 켜줄래,heating_on
방 에어컨 23도,ac_temp
안방 온도 좀 내려줘,heating_down
작은방 따뜻하게 좀,heating_up
큰방 보일러 올려줘,heating_on
방 난방 올려줘,heating_on
보일러커줘,heating_on
거실 에어컨 19도로 맞춰줘,ac_temp
주방 온도 좀 내려줘,heating_down
안방 에어컨 24도,ac_temp
이번 달 요금,energy_query
아이방 조명 켜주세요,light_on
안방 난방 약하게,heating_down
침실 난방 켜줄래요,heating_on
에어컨 22도,ac_temp
거실이 이불 덮어도 추워,heating_on
방 불 꺼줘,light_off
조명커줘,light_on
서재 난방 켜줘,heating_on
아이방 난방 좀 낮춰,heating_down
서재 조명 꺼줘,light_off
침실 히터 필요해,heating_on
주방 에어컨 바람 줄여줘,ac_wind
거실 보일러 온도 좀,heating_up
작은방 난방 약하게,heating_down
거실 에어컨 23도로 맞춰줘,ac_temp
엘레베이터 불러,elevator_control
큰방 난방 켜줘,heating_on
아이방 온도 좀 높여줘,heating_up
주방 보일러 켜줄래요,heating_on
작은방 난방 켜줄래,heating_on
외출할게,security_mode
안방 불 켜줄래,light_on
서재 온도 좀 높여줘,heating_up
거실이 발이 시려,heating_on
주방 난방 켜주세요,heating_on
큰방 온도 좀 높여줘,heating_up
거실 에어컨 22도로 맞춰줘,ac_temp
아이방 난방 켜주세요,heating_on
내일날씨,weather_query
아이방 온도 좀 내려줘,heating_down
가스 잠갔어?,gas_off
작은방 보일러 틀어줘,heating_on
주방이 안 보여,light_on
침실 따뜻하게 좀,heating_up
거실 난방 약하게,heating_down
주방이 어두침침해,light_on
작은방 온도 좀 높여줘,heating_up
방 보일러 켜줄래,heating_on
서재 난방 틀어줘,heating_on
큰방 조명 켜주세요,light_on
서재 난방 약하게,heating_down
베란다 보일러 온도 좀,heating_up
불켜주,light_on
침실 난방 좀 낮춰,heating_down
서재 난방 켜주세요,heating_on
주방 취침 환기 모드,ventilation_mode
거실 온도 좀 높여줘,heating_up
응급실 찾아줘,medical_query
안방 보일러 틀어줘,heating_on
아이방 보일러 올려줘,heating_on
작은방 불 좀 켜줘,light_on
침실 보일러 켜주세요,heating_on
화장실 따뜻하게 좀,heating_up
침실 불 켜줄래,light_on
치과 추천,medical_query
아이방 난방 올려줘,heating_on
아이방 보일러 켜줄래,heating_on
서재 난방 올려줘,heating_on
거실 보일러 켜주세요,heating_on
안방 난방 켜줄래,heating_on
가장 싼 주유소,fuel_query
침실 난방 좀 올려줄래,heating_up
안방 에어컨 28도,ac_temp
침실 난방 켜줄래,heating_on
작은방 보일러 올려줘,heating_on
서재 보일러 올려줘,heating_on
침실 보일러 온도 좀,heating_up
큰방 보일러 켜줘,heating_on
환기 틀어줘,ventilation_on
주방이 불빛이 없어,light_on
방 아늑하게,light_dim
안방 에어컨 바람 세게,ac_wind
방 보일러 온도 좀,heating_up
보일라켜줘,heating_on
아이방 난방 세게,heating_up
남방 틀어줘,heating_on
거실 에어컨 풍향 고정,ac_wind
침실 난방 약하게,heating_down
길 막혀?,traffic_query
큰방 보일러 온도 좀,heating_up
에어컨 26도,ac_temp
베란다 온도 좀 내려줘,heating_down
냉방 모드로 해줘,ac_mode
방 난방 세게,heating_up
몇 시인지,time_query
오늘 증시,stock_query
회사까지 몇 분,traffic_query
침실 에어컨 바람 줄여줘,ac_wind
아이방 보일러 켜줄래요,heating_on
거실 에어컨 25도로 맞춰줘,ac_temp
방 온도 좀 높여줘,heating_up
주방 조명 켜주세요,light_on
침실 난방 켜주세요,heating_on
이번 달 전기 사용량,energy_query
방 불 켜줄래,light_on
날시알려줘,weather_query
안방 은은하게 해줘,light_dim
방 에어컨 25도로 맞춰줘,ac_temp
방 조명 어둡게,light_dim
큰방 보일러 켜줄래요,heating_on
큰방 조명 어둡게,light_dim
방 분위기 있게,light_dim
